ID_MUNICIPIO,NOME_MUNICIPIO,CODIGO_INFRACAO,DESCRICAO_INFRACAO,UF_PLACA_VEICULO,TIPO_VEICULO,CATEGORIA_VEICULO,QTDE,MES,ANO
6713,MOGI DAS CRUZES,7293-0,"UTILIZAR O PISCA-ALERTA, EXCETO EM IMOBILIZACOES OU SITUACOES DE EMERGENCIA",SP,MOTOCICLO,PARTICULAR,2,11,2025
6835,PEDERNEIRAS,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,9,11,2025
7107,SAO PAULO,6661-0,CONDUZIR O VEICULO COM EQUIPAMENTO OU ACESSORIO PROIBIDO,SP,AUTOMOVEL,PARTICULAR,37,11,2025
6895,PLATINA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,1,11,2025
6589,JACAREI,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,36,11,2025
6811,PARAGUACU PAULISTA,5304-0,"DEIXAR O COND ENVOLVIDO EM ACIDENTE, DE PRESERVAR LOCAL P/ TRAB POLICIA/PERICIA",SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",Outras UFs,REBOQUE,PARTICULAR,15,11,2025
7107,SAO PAULO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,2330,11,2025
7107,SAO PAULO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHONET,PARTICULAR,1956,11,2025
7145,SOROCABA,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,PARTICULAR,122,11,2025
6401,EMBU DAS ARTES,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,27,11,2025
7017,SANTA BARBARA DO OESTE,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,133,11,2025
6715,MOGI-GUACU,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,6,11,2025
6275,CACONDE,5380-0,ESTACIONAR NAS ESQUINAS E A MENOS DE 5M DO ALINHAMENTO DA VIA TRANSVERSAL,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7057,SANTO ANDRE,6580-0,CONDUZIR O VEICULO SEM QUALQUER UMA DAS PLACAS DE IDENTIFICACAO,SP,MOTOCICLO,PARTICULAR,6,11,2025
6887,PIRASSUNUNGA,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,12,11,2025
7157,TABOAO DA SERRA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMINHONET,PARTICULAR,3,11,2025
6377,DIADEMA,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,AUTOMOVEL,PARTICULAR,18,11,2025
6261,BURI,5380-0,ESTACIONAR NAS ESQUINAS E A MENOS DE 5M DO ALINHAMENTO DA VIA TRANSVERSAL,SP,AUTOMOVEL,PARTICULAR,5,11,2025
6715,MOGI-GUACU,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHONET,PARTICULAR,8,11,2025
7107,SAO PAULO,7633-1,Dirigir veiculo segurando telefone celular,SP,MOTONETA,PARTICULAR,14,11,2025
7105,SAO MIGUEL ARCANJO,5061-0,ENTREGAR VEICULO A PESSOA SEM CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7181,TATUI,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,59,11,2025
6645,LORENA,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,17,11,2025
6177,ARUJA,7633-1,Dirigir veiculo segurando telefone celular,SP,CAMINHONET,PARTICULAR,7,11,2025
7075,SAO BERNARDO DO CAMPO,5819-1,"TRANSITAR COM O VEICULO EM CALCADAS, PASSEIOS",Outras UFs,MOTOCICLO,PARTICULAR,1,11,2025
7107,SAO PAULO,6408-0,PORTAR NO VEICULO PLACAS DE IDENTIFICACAO EM DESACORDO C/ ESPECIF/MODELO CONTRAN,SP,MOTONETA,PARTICULAR,29,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",SP,C. TRATOR,ALUGUEL,539,11,2025
6313,CARAPICUIBA,7714-2,Cond motoc/moton/ciclom transp pass c/ cap seg c/ vis/oc prot des c/ reg Contran,SP,MOTOCICLO,PARTICULAR,34,11,2025
6857,PIEDADE,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,4,11,2025
2957,VARGEM,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6969,RIBEIRAO PRETO,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,SP,CICLOMOTO,PARTICULAR,1,11,2025
6163,ARARAQUARA,6580-0,CONDUZIR O VEICULO SEM QUALQUER UMA DAS PLACAS DE IDENTIFICACAO,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6477,GUARULHOS,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,SP,CAMIONETA,PARTICULAR,2,11,2025
6269,CABREUVA,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6739,MORRO AGUDO,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,MOTOCICLO,PARTICULAR,2,11,2025
6149,APARECIDA,5029-2,DIRIGIR VEICULO COM CNH/PPD/ACC COM SUSPENSAO DO DIREITO DE DIRIGIR,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6427,FRANCISCO MORATO,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,8,11,2025
6495,IBIUNA,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,7,11,2025
6211,BARRINHA,6050-2,AVANCAR O SINAL DE PARADA OBRIGATORIA,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6619,JUNDIAI,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTONETA,PARTICULAR,9,11,2025
6291,CAMPINAS,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",Outras UFs,CAMINHONET,PARTICULAR,1,11,2025
7107,SAO PAULO,5169-1,DIRIGIR SOB A INFLUENCIA DE ALCOOL,SP,UTILITARIO,PARTICULAR,6,11,2025
7183,TAUBATE,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,40,11,2025
7107,SAO PAULO,5690-0,TRANSITAR NA FAIXA/PISTA DA ESQUERDA REGUL CIRCULACAO EXCLUSIVA DETERM VEICULO,SP,CAMINHONET,PARTICULAR,11,11,2025
7107,SAO PAULO,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,1330,11,2025
7107,SAO PAULO,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,SP,CAMIONETA,PARTICULAR,219,11,2025
6165,ARARAS,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,14,11,2025
6365,CRISTAIS PAULISTA,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7107,SAO PAULO,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,SP,CAMINHONET,PARTICULAR,74,11,2025
6295,CAMPOS DO JORDAO,6610-2,CONDUZIR O VEICULO COM CARACTERISTICA ALTERADA,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7099,SAO JOSE DOS CAMPOS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMIONETA,PARTICULAR,4,11,2025
7097,SAO JOSE DO RIO PRETO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,51,11,2025
6189,AVARE,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,6,11,2025
7013,SANTA ADELIA,7315-0,DIRIGIR O VEICULO COM O BRACO DO LADO DE FORA,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7029,SANTA CRUZ DO RIO PARDO,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,5,11,2025
7137,SETE BARRAS,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,1,11,2025
7107,SAO PAULO,7056-2,CONDUZIR CICLO FAZENDO MALABARISMO OU EQUILIBRANDO-SE EM UMA RODA,SP,MOTOCICLO,PARTICULAR,22,11,2025
6563,ITAQUAQUECETUBA,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,4,11,2025
6377,DIADEMA,6602-0,CONDUZIR O VEICULO COM QUALQUER UMA DAS PLACAS SEM LEGIBILIDADE E VISIBILIDADE,SP,MOTOCICLO,PARTICULAR,10,11,2025
6205,BARRA BONITA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,3,11,2025
6133,AMERICO BRASILIENSE,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,4,11,2025
6589,JACAREI,5070-2,ENTREGAR VEICULO A PESSOA COM CNH/PPD/ACC COM SUSP. DO DIREITO DE DIRIGIR,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6579,ITU,5142-0,PERMITIR POSSE/CONDUCAO DO VEIC A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6643,LINS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHONET,PARTICULAR,2,11,2025
6847,PENAPOLIS,5550-0,ESTACIONAR EM LOCAL/HORARIO PROIBIDO ESPECIFICAMENTE PELA SINALIZACAO,SP,UTILITARIO,PARTICULAR,1,11,2025
6219,BAURU,7285-0,"EM MOVIMENTO, DEIXAR DE MANTER A PLACA TRASEIRA ILUMINADA A NOITE",SP,CAMINHONET,PARTICULAR,1,11,2025
6553,ITAPIRA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHONET,PARTICULAR,1,11,2025
7145,SOROCABA,5185-2,Deixar o passageiro de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,40,11,2025
7103,SAO MANUEL,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7077,SAO CAETANO DO SUL,7633-1,Dirigir veiculo segurando telefone celular,SP,AUTOMOVEL,PARTICULAR,62,11,2025
7241,VISTA ALEGRE DO ALTO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,2,11,2025
6729,MONTE APRAZIVEL,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,1,11,2025
6543,ITANHAEM,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,6,11,2025
7149,SUMARE,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,18,11,2025
7107,SAO PAULO,5991-0,EXECUTAR OPERACAO DE RETORNO EM LOCAIS PROIBIDOS PELA SINALIZACAO,SP,MOTOCICLO,PARTICULAR,13,11,2025
6945,RANCHARIA,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,CAMINHONET,PARTICULAR,1,11,2025
6477,GUARULHOS,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,29,11,2025
6627,LAGOINHA,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,SP,MOTOCICLO,PARTICULAR,1,11,2025
6487,IBATE,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,14,11,2025
6189,AVARE,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,SP,AUTOMOVEL,PARTICULAR,11,11,2025
6425,FRANCA,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,AUTOMOVEL,PARTICULAR,3,11,2025
6579,ITU,5169-1,DIRIGIR SOB A INFLUENCIA DE ALCOOL,SP,MOTOCICLO,PARTICULAR,1,11,2025
7057,SANTO ANDRE,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMIONETA,PARTICULAR,13,11,2025
6313,CARAPICUIBA,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,10,11,2025
6549,ITAPEVA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,5,11,2025
7107,SAO PAULO,6653-2,CONDUZIR O VEICULO COM SILENCIADOR DE MOTOR DEFEITUOSO/DEFICIENTE/INOPERANTE,SP,CAMINHONET,PARTICULAR,1,11,2025
6133,AMERICO BRASILIENSE,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,5,11,2025
6299,CANANEIA,7684-1,Cond motoc/moton/ciclom c/ util cap de seg s/ vis/ocul prot,SP,MOTOCICLO,PARTICULAR,2,11,2025
7243,VOTORANTIM,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,5,11,2025
7099,SAO JOSE DOS CAMPOS,5169-1,DIRIGIR SOB A INFLUENCIA DE ALCOOL,SP,AUTOMOVEL,PARTICULAR,6,11,2025
7029,SANTA CRUZ DO RIO PARDO,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,Outras UFs,MOTOCICLO,PARTICULAR,2,11,2025
7051,SANTA RITA DO PASSA QUATRO,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,MOTOCICLO,PARTICULAR,8,11,2025
7129,SERRA AZUL,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,2,11,2025
6221,BEBEDOURO,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,3,11,2025
6811,PARAGUACU PAULISTA,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,7,11,2025
7013,SANTA ADELIA,5550-0,ESTACIONAR EM LOCAL/HORARIO PROIBIDO ESPECIFICAMENTE PELA SINALIZACAO,SP,AUTOMOVEL,PARTICULAR,6,11,2025
6373,CUNHA,5541-1,ESTACIONAR EM DESACORDO COM A REGULAMENTACAO ESPECIFICADA PELA SINALIZACAO,SP,AUTOMOVEL,PARTICULAR,14,11,2025
7107,SAO PAULO,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,CAMINHONET,PARTICULAR,44,11,2025
7007,SALTO DE PIRAPORA,7633-2,Dirigir veiculo manuseando telefone celular,SP,CAMINHONET,PARTICULAR,1,11,2025
6645,LORENA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,4,11,2025
6421,FLORIDA PAULISTA,6769-0,"CONDUZIR VEIC C/ DEFEITO NO SIST DE ILUMINACAO, SINALIZ OU LAMPADAS QUEIMADAS",SP,MOTOCICLO,PARTICULAR,1,11,2025
6165,ARARAS,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,39,11,2025
6477,GUARULHOS,5061-0,ENTREGAR VEICULO A PESSOA SEM CNH/PPD/ACC,SP,CICLOMOTO,PARTICULAR,1,11,2025
7109,SAO PEDRO,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,CAMIONETA,PARTICULAR,1,11,2025
7107,SAO PAULO,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,CAMINHAO,ALUGUEL,4,11,2025
7191,TIETE,6610-2,CONDUZIR O VEICULO COM CARACTERISTICA ALTERADA,SP,MOTOCICLO,PARTICULAR,1,11,2025
6111,AGUAS DE SAO PEDRO,5541-3,ESTACIONAR EM DESACORDO COM A REGULAMENTACAO - PONTO OU VAGA DE TAXI,SP,MOTOCICLO,PARTICULAR,1,11,2025
6681,MARILIA,7030-1,Conduzir motoc/moton/ciclom s/ capacete de seguranca,SP,MOTOCICLO,PARTICULAR,11,11,2025
6789,OSASCO,5681-0,TRANSITAR NA FAIXA/PISTA DA DIREITA REGUL CIRCULACAO EXCLUSIVA DETERM VEICULO,Outras UFs,CAMIONETA,PARTICULAR,2,11,2025
7107,SAO PAULO,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,CAMIONETA,ALUGUEL,10,11,2025
6619,JUNDIAI,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,168,11,2025
6165,ARARAS,7056-1,CONDUZIR MOTOC/MOTON/CICLOMOTOR FAZENDO MALABARISMO/EQUILIBRANDO-SE EM UMA RODA,SP,MOTOCICLO,PARTICULAR,2,11,2025
6403,EMBU-GUACU,5932-0,ULTRAPASSAR PELA CONTRAMAO NAS FAIXAS DE PEDESTRE,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,5843-4,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca de faixa",SP,CAMIONETA,PARTICULAR,232,11,2025
6549,ITAPEVA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,25,11,2025
2949,ENGENHEIRO COELHO,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,SP,MOTOCICLO,PARTICULAR,1,11,2025
6717,MOGI-MIRIM,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6589,JACAREI,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,26,11,2025
6545,ITAPECERICA DA SERRA,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,19,11,2025
6383,DOIS CORREGOS,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,SP,MOTOCICLO,PARTICULAR,1,11,2025
6389,DRACENA,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,MOTOCICLO,PARTICULAR,2,11,2025
6313,CARAPICUIBA,6122-0,DEIXAR DE DAR PREFERENCIA A PEDESTRE/VEIC N MOTORIZADO NA FAIXA A ELE DESTINADA,SP,MOTOCICLO,PARTICULAR,5,11,2025
6697,MINEIROS DO TIETE,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6311,CARAGUATATUBA,7030-3,Conduzir motoc/moton/ciclom s/ vestuario de acordo c/ normas apr pelo Contran,SP,MOTOCICLO,PARTICULAR,1,11,2025
7209,UBATUBA,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,CAMINHONET,PARTICULAR,1,11,2025
6205,BARRA BONITA,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,SP,MOTONETA,PARTICULAR,1,11,2025
7181,TATUI,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,12,11,2025
2951,HORTOLANDIA,6050-2,AVANCAR O SINAL DE PARADA OBRIGATORIA,SP,MOTOCICLO,PARTICULAR,3,11,2025
6577,ITOBI,6050-2,AVANCAR O SINAL DE PARADA OBRIGATORIA,SP,MOTOCICLO,PARTICULAR,2,11,2025
6357,COSMOPOLIS,7056-1,CONDUZIR MOTOC/MOTON/CICLOMOTOR FAZENDO MALABARISMO/EQUILIBRANDO-SE EM UMA RODA,SP,MOTOCICLO,PARTICULAR,7,11,2025
6611,JOANOPOLIS,5215-2,Dirigir ameacando os demais veiculos,SP,MOTOCICLO,PARTICULAR,5,11,2025
6931,PRESIDENTE VENCESLAU,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,5,11,2025
6411,FERNANDOPOLIS,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,8,11,2025
6205,BARRA BONITA,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,PARTICULAR,2,11,2025
6579,ITU,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,Outras UFs,CAMINHONET,ALUGUEL,1,11,2025
6335,CHARQUEADA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,18,11,2025
6477,GUARULHOS,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,232,11,2025
7083,SAO JOAO DA BOA VISTA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,20,11,2025
6857,PIEDADE,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,26,11,2025
7075,SAO BERNARDO DO CAMPO,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,SP,MOTOCICLO,PARTICULAR,113,11,2025
2951,HORTOLANDIA,5142-0,PERMITIR POSSE/CONDUCAO DO VEIC A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,4,11,2025
7107,SAO PAULO,5185-1,Deixar o condutor de usar o cinto seguranca,Outras UFs,CAMINHAO,PARTICULAR,5,11,2025
7175,TAQUARITINGA,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,MOTOCICLO,PARTICULAR,4,11,2025
7107,SAO PAULO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,ALUGUEL,29,11,2025
6357,COSMOPOLIS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,3,11,2025
7161,TAGUAI,6653-1,CONDUZIR O VEICULO COM DESCARGA LIVRE,SP,MOTOCICLO,PARTICULAR,1,11,2025
7107,SAO PAULO,5371-0,TER SEU VEICULO IMOBILIZADO NA VIA POR FALTA DE COMBUSTIVEL,SP,AUTOMOVEL,PARTICULAR,5,11,2025
6989,RUBIACEA,6530-0,USAR NO VEICULO EQUIP C/ SOM EM VOLUME/FREQUENCIA NAO AUTORIZADOS PELO CONTRAN,SP,CAMINHONET,PARTICULAR,2,11,2025
6131,AMERICANA,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,SP,AUTOMOVEL,PARTICULAR,9,11,2025
6709,MIRASSOLANDIA,6858-0,Transitar com o veiculo com lotacao excedente,SP,CAMINHONET,PARTICULAR,1,11,2025
6213,BARUERI,5290-0,"DEIXAR O COND ENVOLVIDO EM ACID, DE ADOTAR PROVID P/ EVITAR PERIGO P/O TRANSITO",SP,AUTOMOVEL,PARTICULAR,1,11,2025
6399,ELIAS FAUSTO,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6209,BARRETOS,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,8,11,2025
6769,NOVA ODESSA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,5,11,2025
6865,ESPIRITO SANTO DO PINHAL,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,PARTICULAR,4,11,2025
6861,PINDAMONHANGABA,7633-2,Dirigir veiculo manuseando telefone celular,SP,MOTOCICLO,PARTICULAR,1,11,2025
6817,PARANAPANEMA,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,MOTOCICLO,PARTICULAR,2,11,2025
7107,SAO PAULO,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,SP,AUTOMOVEL,PARTICULAR,543,11,2025
6409,FARTURA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,20,11,2025
6313,CARAPICUIBA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMINHONET,PARTICULAR,64,11,2025
